YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201504,93889,571004,1,0,"N","VAN",32.52,-95.65,3231200,9539000
201504,93889,571006,1,1.63,"E","VAN",32.5234,-95.6223,3231404,9537338
201504,93890,569736,1,3.5,"S","BENBROOK LAKE",32.58,-97.46,3234800,9727600
201504,93890,569737,1,3.4,"S","BENBROOK LAKE",32.5814,-97.4792,3234884,9728752
201504,93890,569738,1,0,"N","DENNIS",32.62,-97.92,3237200,9755200
201504,93891,569615,1,2.34,"NNE","LAKE GRANBURY NORTH",32.5124,-97.8082,3230744,9748492
201504,93891,569615,2,2.75,"NNE","LAKE GRANBURY NORTH",32.516,-97.8,3230960,9748000
201504,93891,569618,1,1.75,"WSW","PALO PINTO",32.7613,-98.3283,3245678,9819698
201504,93891,569619,1,0,"N","DE LEON",32.12,-98.55,327200,9833000
201504,93891,569621,1,.48,"WSW","PALO PINTO",32.7682,-98.3081,3246092,9818486
201504,93891,569621,2,.7,"ESE","PALO PINTO",32.768,-98.2882,3246080,9817292
201504,93891,569622,1,1.43,"SW","BENNETT",32.7051,-98.0671,3242306,984026
201504,93891,569625,1,0,"N","GRAFORD",32.93,-98.25,3255800,9815000
201504,93891,569628,1,3,"W","LOMETA",31.23,-98.4308,3113800,9825848
201504,93891,569629,1,.82,"ESE","COOL",32.8139,-97.9879,3248834,9759274
201504,93891,569630,1,1.21,"SW","MILLSAP",32.7371,-98.0341,3244226,982046
201504,93891,569632,1,3.22,"NNE","LAKE GRANBURY NORTH",32.5252,-97.8065,3231512,9748390
201504,93891,569633,1,0,"N","BENBROOK",32.68,-97.45,3240800,9727000
201504,93891,569635,1,2.47,"SSW","AGNES",32.9454,-97.7804,3256724,9746824
201504,93891,569728,1,0,"N","BENBROOK",32.68,-97.45,3240800,9727000
201504,93891,569729,1,0,"N","WHITE SETTLEMENT",32.77,-97.45,3246200,9727000
201504,93891,569730,1,0,"N","CROWLEY",32.58,-97.32,3234800,9719200
201504,93891,569731,1,.58,"E","FT WORTH",32.75,-97.34,3245000,9720400
201504,93891,569732,1,.58,"E","(FWH)CARSWELL AFB FT",32.77,-97.44,3246200,9726400
201504,93891,569733,1,.81,"NNE","WATAUGA",32.8606,-97.2643,3251636,9715858
201504,93891,569734,1,4.51,"WNW","BURLESON",32.5445,-97.3955,3232670,9723730
201504,93891,569735,1,5,"N","LINDSAY",33.7224,-97.23,3343344,9713800
201504,93891,570356,1,3.64,"SSW","ROANOKE VLY ARPT",33.0046,-97.2617,33276,9715702
201504,93891,570357,1,.54,"SE","LINDBERG",32.675,-97.193,3240500,9711580
201504,93891,570358,1,2.07,"N","DENTON",33.25,-97.15,3315000,979000
201504,93891,570359,1,0,"N","KILLEEN",31.13,-97.73,317800,9743800
201504,93891,570360,1,5.27,"W","MINERAL WELLS",32.81,-98.19,3248600,9811400
201504,93891,570360,2,4.99,"W","MINERAL WELLS",32.7994,-98.1858,3247964,9811148
201504,93891,570360,3,4.6,"W","MINERAL WELLS",32.8003,-98.1792,3248018,9810752
201504,93891,570360,4,4.9,"W","MINERAL WELLS",32.8121,-98.1832,3248726,9810992
201504,93891,570361,1,0,"N","LAKE WORTH",32.8,-97.4,3248000,9724000
201504,93891,570362,1,5.58,"ESE","GRAPEVINE RES",32.9892,-97.061,3259352,973660
201504,93891,570363,1,1.8,"SSW","ROANOKE",32.9952,-97.1894,3259712,9711364
201504,93891,570364,1,.69,"S","CEDAR HILL",32.57,-96.95,3234200,9657000
201504,93891,570365,1,3,"N","MIDLOTHIAN",32.5234,-96.98,3231404,9658800
201504,93891,570366,1,1.8,"S","WEBB",32.6044,-97.0642,3236264,973852
201504,93891,570367,1,1.8,"NW","PLEASANT GLADE",32.9,-97.12,3254000,977200
201504,93891,570368,1,2,"S","MIDLOTHIAN",32.4511,-96.98,3227066,9658800
201504,93891,570369,1,5,"N","WAXAHACHIE",32.4724,-96.85,3228344,9651000
201504,93891,570370,1,5,"N","WAXAHACHIE",32.4724,-96.85,3228344,9651000
201504,93891,570371,1,2.65,"SW","NOLANVILLE",31.0482,-97.645,312892,9738700
201504,93891,570372,1,2.45,"NW","ALLEN",33.1288,-96.7048,337728,9642288
201504,93891,570373,1,1.8,"SW","ANNA",33.33,-96.59,3319800,9635400
201504,93891,570374,1,0,"N","ANNA",33.35,-96.57,3321000,9634200
201504,93891,570376,1,0,"N","EUSTACE",32.3,-95.98,3218000,9558800
201504,93891,570377,1,0,"N","MABANK",32.37,-96.1,3222200,966000
201504,93891,570380,1,1.38,"S","RICE",32.21,-96.5,3212600,9630000
201504,93891,570417,1,2.03,"SW","EUSTACE",32.282,-96.0075,3216920,96450
201504,93891,570417,2,.58,"E","EUSTACE",32.3,-95.97,3218000,9558200
201504,93891,570421,1,0,"N","MARQUEZ",31.23,-96.27,3113800,9616200
201504,93891,571887,1,0,"N","LONE OAK",33,-95.93,3300,9555800
201504,93891,571897,1,3.5,"NW","LAKE GRANBURY NORTH",32.5182,-97.8595,3231092,9751570
201504,93891,572852,1,1.66,"E","TRINITY MILLS",32.9736,-96.8716,3258416,9652296
201504,93892,570990,1,1.39,"ESE","GATESVLL MOCCASIN AR",31.4691,-97.7802,3128146,9746812
201504,93892,570991,1,1.18,"W","BRUCEVILLE-EDDY",31.32,-97.25,3119200,9715000
201504,93893,571011,1,5.23,"E","BRECKENRIDGE",32.75,-98.81,3245000,9848600
201504,93893,571013,1,2.91,"E","BRECKENRIDGE",32.75,-98.85,3245000,9851000
201504,93894,569623,1,2.5,"SSE","MIDLOTHIAN",32.4481,-96.9599,3226886,9657594
201504,93894,569623,2,2.51,"NNW","LONE ELM",32.4507,-96.943,3227042,9656580
201504,93894,569626,1,4.52,"SSE","ALEDO",32.6374,-97.5775,3238244,9734650
201504,93894,569626,2,4.52,"SSE","ALEDO",32.6429,-97.562,3238574,9733720
201504,93894,570470,1,0,"N","DE LEON",32.12,-98.55,327200,9833000
201504,93894,570476,1,0,"N","SHERMAN",33.63,-96.57,3337800,9634200
201504,93894,570476,2,3.9,"W","SHERMAN MUNI ARPT",33.6255,-96.6476,3337530,9638856
201504,93894,570476,3,4.42,"SSE","(F39)SHERMAN-DENISON",33.6581,-96.6509,3339486,9639054
201504,93894,570476,4,1.66,"N","SHERMAN MUNI ARPT",33.6538,-96.576,3339228,9634560
201504,93894,570478,1,0,"N","STEPHENVILLE",32.23,-98.2,3213800,9812000
201504,93894,570479,1,0,"N","TOLAR",32.4,-97.9,3224000,9754000
201504,93894,570480,1,0,"WSW","STEPHENVILLE",32.23,-98.2,3213800,9812000
201504,93894,570481,1,2.46,"WSW","STEPHENVILLE",32.2222,-98.2411,3213332,9814466
201504,93894,570482,1,1.36,"ENE","MAMBRINO",32.39,-97.73,3223400,9743800
201504,93894,570483,1,2.21,"ENE","GLEN ROSE BAR L ARPT",32.284,-97.836,3217040,9750160
201504,93894,570484,1,0,"N","GLEN ROSE",32.23,-97.75,3213800,9745000
201504,93894,570485,1,5.12,"NNW","GLEN ROSE",32.2985,-97.7833,3217910,9746998
201504,93894,570486,1,0,"N","GODLEY",32.45,-97.53,3227000,9731800
201504,93894,570488,1,0,"N","CRESSON",32.53,-97.63,3231800,9737800
201504,93894,570489,1,2.06,"WNW","MARA",32.7099,-97.3634,3242594,9721804
201504,93894,570490,1,0,"N","FRISCO",33.15,-96.83,339000,9649800
201504,93894,570491,1,.16,"WSW","GODLEY",32.449,-97.5325,3226940,9731950
201504,93894,570491,2,2.32,"NNW","JOSHUA",32.5017,-97.3931,3230102,9723586
201504,93894,570492,1,0,"E","FT WORTH",32.75,-97.35,3245000,9721000
201504,93894,570493,1,.99,"ENE","VENUS",32.4358,-97.1045,3226148,976270
201504,93894,570494,1,1.5,"NE","ARLINGTON MUNI ARPT",32.6843,-97.0807,3241058,974842
201504,93894,570495,1,2.02,"SSE","WESTOVER HILLS",32.7446,-97.413,3244676,9724780
201504,93894,570495,2,2.27,"S","RIVER OAKS",32.7476,-97.3935,3244856,9723610
201504,94456,568233,4,.54,"E","MILFORD",38.58,-84.14,3834800,848400
201504,94456,568235,1,2.79,"WSW","STONEWALL",38.61,-84.07,3836600,844200
201504,94456,568235,2,2.27,"WSW","STONEWALL",38.61,-84.06,3836600,843600
201504,94456,568235,3,2.16,"W","BRIDGEVILLE",38.6,-84.06,3836000,843600
201504,94456,568235,4,2.7,"W","BRIDGEVILLE",38.6,-84.07,3836000,844200
201504,94456,568237,1,.54,"W","MILFORD",38.58,-84.16,3834800,849600
201504,94456,568237,2,0,"N","MILFORD",38.58,-84.15,3834800,849000
201504,94456,568237,3,.69,"S","MILFORD",38.57,-84.15,3834200,849000
201504,94456,568237,4,.88,"SW","MILFORD",38.57,-84.16,3834200,849600
201504,94456,568244,1,.69,"N","KENTONTOWN",38.49,-84.12,3829400,847200
201503,94457,567974,1,2.81,"N","PROMONTORY PT ARPT",41.26,-112.44,4115600,11226400
201505,94458,568285,1,.69,"S","RATON",36.89,-104.44,3653400,10426400
201505,94458,568286,1,0,"N","FOLSOM",36.85,-103.92,3651000,10355200
201505,94458,569193,1,0,"N","DES MOINES",36.76,-103.83,3645600,10349800
201503,94459,568017,1,0,"N","LAMBROOK",34.33,-90.97,3419800,9058200
201503,94459,568018,1,0,"N","RECTOR",36.27,-90.3,3616200,9018000
201503,94459,568019,1,2,"SW","HARRISBURG",35.5495,-90.7452,3532970,9044712
201503,94459,568020,1,0,"N","WEINER",35.62,-90.9,3537200,9054000
201503,94459,568021,1,1,"N","WHITEHALL",35.4845,-90.73,3529070,9043800
201503,94459,568022,1,3,"E","WHITEHALL",35.47,-90.6767,3528200,9040602
201503,94459,568022,2,3.4,"SE","BETHEL",35.5015,-90.6808,3530090,9040848
201503,94459,568022,3,1.83,"SSW","BETHEL",35.5046,-90.7392,3530276,9044352
201504,93386,560823,1,1,"N","PEACOCK",33.1945,-100.4,3311670,10024000
201504,93386,560824,1,10,"NW","SPUR",33.5823,-100.9728,3334938,10058368
201504,93386,560824,2,0,"N","DICKENS",33.62,-100.83,3337200,10049800
201504,93386,560825,1,3,"N","DICKENS",33.6634,-100.83,3339804,10049800
201504,93386,560826,1,0,"N","MATADOR",34.02,-100.82,341200,10049200
201504,93386,560827,1,0,"N","ODONNELL",32.97,-101.83,3258200,10149800
201504,93386,560828,1,0,"N","TAHOKA",33.18,-101.78,3310800,10146800
201504,93386,560829,1,0,"N","JAYTON",33.25,-100.58,3315000,10034800
201504,93386,560830,1,3.03,"WNW","LUBBOCK AIRPARK",33.4933,-101.87,3329598,10152200
201504,93387,560831,1,4.9,"N","DECATUR CITY",40.8003,-93.8323,4048018,9349938
201504,93387,560832,1,1.38,"S","LE GRAND",41.98,-92.78,4158800,9246800
201502,93388,560833,1,0,"N","PINEY POINT",38.13,-76.53,387800,7631800
201502,93388,560834,1,0,"N","CRISFIELD",37.97,-75.88,3758200,7552800
201504,93399,560903,1,0,"N","PELLA MUNI ARPT",41.4,-92.95,4124000,9257000
201504,93399,560905,1,2.47,"SW","LA MOILLE",42.01,-93.07,42600,934200
201503,93404,560936,1,.87,"NE","HOLTON",39.48,-95.74,3928800,9544400
201503,93404,560937,1,.54,"E","BURLINGAME",38.75,-95.82,3845000,9549200
201503,93404,560938,1,2.97,"NNW","POMONA RES",38.71,-95.62,3842600,9537200
201502,93412,560954,1,1.11,"E","CAMP CORNER",36.9,-76.9,3654000,7654000
201502,93412,560955,1,1.49,"SSW","ELBERON",37.06,-76.91,373600,7654600
201502,93412,560956,1,4.46,"SSE","MAGRUDER",37.26,-76.65,3715600,7639000
201502,93412,560957,1,1.3,"ESE","SEPTA",37.01,-76.7,37600,7642000
201502,93412,560958,1,1.79,"WSW","MAGRUDER",37.31,-76.71,3718600,7642600
201502,93412,560959,1,.89,"NW","SUFFOLK ARPT",36.68,-76.61,3640800,7636600
201502,93412,560960,1,1.3,"WSW","HUNTERSVILLE",36.86,-76.45,3651600,7627000
201502,93412,560961,1,1.3,"ESE","HAMPTON RDS",36.91,-76.3,3654600,7618000
201502,93412,560962,1,4.32,"NW","PORTSMOUTH",36.86,-76.39,3651600,7623400
201502,93412,560963,1,0,"N","GILMERTON",36.77,-76.32,3646200,7619200
201502,93412,560964,1,1.11,"W","GILMERTON",36.77,-76.34,3646200,7620400
201502,93412,560965,1,1.11,"W","PINEHURST",36.85,-76.39,3651000,7623400
201502,93412,560966,1,.88,"NE","OCEANA",36.84,-76.01,3650400,76600
201504,93420,571161,1,.54,"SW","COOCH",39.645,-75.7378,3938700,7544268
201504,93420,571161,2,0,"N","COOCHS BRIDGE",39.63,-75.73,3937800,7543800
201504,93420,571161,3,.33,"WSW","BEAR",39.6285,-75.6759,3937710,7540554
201504,93420,571161,4,.89,"NNW","(ILG)WILMINGTON ARPT",39.6908,-75.6089,3941448,7536534
201504,93420,571161,5,.22,"NE","EDGE MOOR",39.7523,-75.4972,3945138,7529832
201504,93420,571161,6,.3,"WSW","CARRCROFT CREST",39.7687,-75.4854,3946122,7529124
201504,93420,571161,7,1.24,"NNW","MONROE PARK",39.7474,-75.5557,3944844,7533342
201504,93422,572448,1,1.3,"S","WESTVILLE",39.8515,-75.1046,3951090,756276
201504,93422,572448,2,2.57,"W","JEFFERSON",39.7571,-75.2675,3945426,7516050
201504,93422,572449,1,1.27,"SW","BELLMAWR",39.8555,-75.0948,3951330,755688
201504,93422,572449,2,1.22,"N","CAMDEN",39.9475,-75.1232,3956850,757392
201504,93423,571177,1,.4,"E","MAPLEWOOD PARK",39.8992,-75.2625,3953952,7515750
201504,93423,571177,2,.54,"S","ALDAN",39.9123,-75.251,3954738,7515060
201504,93423,571177,3,1.07,"N","YEADON",39.9453,-75.2529,3956718,7515174
201504,93423,571177,4,.64,"SSW","DREXEL PLAZA",39.941,-75.2824,3956460,7516944
201504,93423,571177,5,.39,"W","CLIFTON HGTS",39.9304,-75.2874,3955824,7517244
201504,93423,571178,1,.38,"W","CHESTNUT HILL",40.0703,-75.2071,404218,7512426
201504,93423,571178,2,.69,"NNE","CHESTNUT HILL",40.0792,-75.1946,404752,7511676
201504,93423,571178,3,.43,"NW","FOX CHASE",40.0739,-75.0864,404434,755184
201504,93423,571178,4,.71,"S","BUSTLETON",40.07,-75.0277,404200,751662
201504,93423,571178,5,.76,"W","TORRESDALE",40.048,-75.0141,402880,75846
201504,93423,571178,6,.87,"NW","BRIDESBURG",40.0082,-75.0825,40492,754950
201504,93423,571178,7,1.71,"SSW","CRESCENTVILLE",40.0093,-75.1177,40558,757062
201502,93424,560976,1,0,"N","JAMESTOWN CBIBS BUOY (44041)",37.19,-76.74,3711400,7644400
201502,93424,560977,1,0,"N","YORKTOWN USCG STATION WLON (YKTV2)",37.23,-76.48,3713800,7628800
201502,93424,560979,1,0,"N","WILLOUGHBY DEGAUSSING STATION WLON (WDSV2)",36.98,-76.32,3658800,7619200
201502,93424,560980,1,0,"N","DOMINION TERMINAL ASSOCIATES WLON (DOMV2)",36.96,-76.43,3657600,7625800
201502,93425,560981,1,0,"N","DELTAVILLE",37.56,-76.29,3733600,7617400
201502,93425,560982,1,0,"N","STINGRAY POINT CBIBS (44058)",37.57,-76.27,3734200,7616200
201502,93425,560983,1,0,"N","NEW POINT COMFORT",37.33,-76.26,3719800,7615600
201502,93425,560984,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201502,93425,560986,1,0,"N","HAMPTON FLATS",36.99,-76.35,3659400,7621000
201502,93425,560990,1,0,"N","THIMBLE SHOALS",37.05,-76.26,373000,7615600
201502,93425,560992,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
201502,93425,560993,1,0,"N","KIPTOPEKE WLON (KPTV2)",37.17,-75.99,3710200,7559400
201502,93425,560996,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL STATION (CBBV2)",36.97,-76.11,3658200,766600
201502,93425,560998,1,0,"N","SILVER BEACH",37.49,-75.98,3729400,7558800
201502,93425,560999,1,4.75,"SE","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37,-76.01,3700,76600
201502,93431,561004,1,.88,"NW","CAPE HENRY",36.93,-76.01,3655800,76600
201502,93431,561006,1,0,"N","SANDBRIDGE",36.7,-75.92,3642000,7555200
201502,93431,561007,1,0,"N","RUDEE INLET",36.83,-75.97,3649800,7558200
201502,93431,561008,1,7.01,"WSW","SANDBRIDGE",36.65,-76.03,3639000,761800
201504,93432,561010,1,1.36,"ENE","NOONDAY",32.24,-95.4,3214400,9524000
201504,93432,561011,1,1.38,"S","KIRKPATRICK ADDITION",32.33,-95.37,3219800,9522200
201504,93432,561012,1,1.38,"S","TYLER",32.33,-95.3,3219800,9518000
201504,93432,561013,1,.91,"NE","BULLARD",32.14,-95.32,328400,9519200
201504,93432,561014,1,1.38,"S","TYLER",32.33,-95.3,3219800,9518000
201504,93432,561015,1,.9,"SW","SEXTON CITY",32.27,-94.93,3216200,9455800
201504,93432,561016,1,.59,"W","LANEVILLE",31.97,-94.81,3158200,9448600
201504,93432,561017,1,.69,"N","HENDERSON",32.16,-94.8,329600,9448000
201504,93432,561018,1,.64,"ENE","OLD LONDON",32.2324,-94.9394,3213944,9456364
201504,93432,561018,2,.88,"E","OLD LONDON",32.2282,-94.9351,3213692,9456106
201504,93432,561018,3,1.36,"SSE","NEW LONDON",32.2325,-94.9196,3213950,9455176
201504,93432,561018,4,1.02,"SSE","NEW LONDON",32.2358,-94.9255,3214148,9455530
201504,93432,561019,1,.59,"W","PINEHILL",32.1,-94.61,326000,9436600
201504,93432,561020,1,2.33,"ESE","GALILEE",32.2625,-95.3912,3215750,9523472
201505,94168,566459,4,1.25,"SSE","RULO",40.035,-95.417,402100,9525020
201505,94168,566459,5,2.66,"NE","RULO",40.0815,-95.4012,404890,9524072
201505,94168,566460,1,2.2,"S","STAPLEHURST",40.9384,-97.1648,4056304,979888
201505,94168,566460,2,2.66,"S","STAPLEHURST",40.9317,-97.1755,4055902,9710530
201505,94168,566460,3,2.77,"WNW","SEWARD",40.9096,-97.1514,4054576,979084
201505,94168,566460,4,.52,"WSW","SEWARD",40.8969,-97.1092,4053814,976552
201505,94168,566460,5,1.12,"NW","SEWARD",40.9091,-97.1178,4054546,977068
201505,94168,566461,1,1.15,"ESE","ASHLAND",41.0442,-96.3594,412652,9621564
201505,94168,566461,2,2.03,"W","MEMPHIS",41.105,-96.4885,416300,9629310
201505,94168,566461,3,1.31,"SSW","ITHACA",41.1528,-96.5606,419168,9633636
201505,94168,566461,4,2.02,"ESE","ITHACA",41.1541,-96.5173,419246,9631038
201505,94168,566461,5,2.12,"ESE","MEMPHIS",41.0915,-96.4109,415490,9624654
201505,94168,566462,1,3.16,"WSW","SHESTAK",40.5075,-97.0223,4030450,971338
201505,94168,566462,2,4.16,"W","DE WITT",40.402,-96.999,4024120,9659940
201505,94168,566462,3,1.74,"S","DE WITT",40.3748,-96.9186,4022488,9655116
201505,94168,566462,4,2.57,"SW","SHESTAK",40.5039,-97.0048,4030234,97288
201505,94168,566463,1,.7,"SSW","ROCA",40.6403,-96.6539,4038418,9639234
201505,94168,566463,2,1.67,"ESE","LAKEVIEW",40.8071,-96.703,4048426,9642180
201505,94168,566463,3,2.04,"WSW","WAVERLY",40.9088,-96.5561,4054528,9633366
201505,94168,566463,4,3.27,"NNE","HAVELOCK",40.914,-96.5973,4054840,9635838
201505,94251,566818,1,2.24,"S","LILBERT",31.6981,-94.927,3141886,9455620
201505,94251,566818,2,2.13,"WSW","DOUGLASS",31.663,-94.9154,3139780,9454924
201505,94251,566818,3,.72,"WSW","DOUGLASS",31.6648,-94.8906,3139888,9453436
201505,94251,566818,4,1.99,"NNW","DOUGLASS",31.6959,-94.8949,3141754,9453694
201505,94252,566821,1,.57,"E","IDABEL",33.9,-94.82,3354000,9449200
201505,94252,566822,1,.57,"E","IDABEL",33.9,-94.82,3354000,9449200
201505,94253,566823,1,0,"N","WHITEHOUSE",32.23,-95.22,3213800,9513200
201505,94253,566824,1,1.75,"E","TYLER",32.35,-95.27,3221000,9516200
201505,94253,566825,1,1.75,"E","BOSTICK",32.38,-95.24,3222800,9514400
201505,94253,566826,1,2.43,"WSW","WINONA",32.49,-95.21,3229400,9512600
201505,94253,566828,1,.88,"ENE","NACOGDOCHES",31.6031,-94.6554,3136186,9439324
201505,94253,566828,2,.78,"E","NACOGDOCHES",31.5999,-94.6568,3135994,9439408
201505,94253,566828,3,.86,"E","NACOGDOCHES",31.5995,-94.6555,3135970,9439330
201505,94253,566828,4,.92,"E","NACOGDOCHES",31.6022,-94.6546,3136132,9439276
201505,94254,566827,1,1.61,"WSW","MORGAN",44.8705,-88.85,4452230,8851000
201505,94254,566827,2,3.39,"NE","MORGAN",44.92,-88.78,4455200,8846800
201505,94254,570897,1,1.38,"E","ELTON",45.1489,-88.8217,458934,8849302
201504,94256,566832,1,2.05,"N","(RST)ROCHESTER MUNI",43.9493,-92.4933,4356958,9229598
201504,94258,566833,1,2.82,"NNE","ROCKEFELLER ESTATES",35.29,-79.01,3517400,79600
201503,94261,566838,1,0,"N","FRANKVILLE",31.65,-88.15,3139000,889000
201503,94262,566839,1,0,"N","WAYNESBORO",31.67,-88.65,3140200,8839000
201504,94265,566846,1,6.87,"NNE","KAYCEE KUIPER ARPT",43.9464,-106.6457,4356784,10638742
201504,94265,566846,2,4.25,"SE","KAYCEE KUIPER ARPT",43.8088,-106.6168,4348528,10637008
201504,94267,566850,1,1.97,"W","MADAWASKA SIDING",46.8749,-67.971,4652494,6758260
201504,94267,566850,2,.05,"E","GOODWIN",46.8201,-67.879,4649206,6752740
201504,94267,566850,3,1.57,"NE","FT FAIRFIELD",46.784,-67.7939,4647040,6747634
201504,94267,566850,4,.49,"SSE","FT FAIRFIELD ARPT",46.7438,-67.8251,4644628,6749506
201504,94267,566850,5,.66,"W","MAINES",46.8196,-67.934,4649176,6756040
201504,94267,566850,6,.37,"ENE","(CAR)CARIBOU ARPT",46.8722,-68.0129,4652332,68774
201504,94268,566851,1,3.74,"WSW","DICKEY",47.1041,-69.156,476246,699360
201504,94268,566851,2,3.99,"SW","DICKEY",47.0869,-69.1495,475214,698970
201504,94268,566851,3,3.14,"SW","DICKEY",47.0875,-69.1268,475250,697608
201504,94268,566851,4,2.85,"SW","DICKEY",47.0951,-69.1284,475706,697704
201504,94268,566851,5,3.25,"WSW","DICKEY",47.1069,-69.1464,476414,698784
201505,94269,576119,1,2.34,"W","PEPPER",38.5251,-75.5129,3831506,7530774
201504,94272,566852,1,3.18,"ENE","ALLAGASH",47.1046,-68.9928,476276,6859568
201504,94272,566852,2,4.28,"SW","BACK SETTLEMENT",47.1,-68.9337,476000,6856022
201504,94272,566852,3,1.8,"WSW","BACK SETTLEMENT",47.1415,-68.9162,478490,6854972
201504,94272,566852,4,.73,"ESE","ST FRANCIS",47.1663,-68.9056,479978,6854336
201504,94272,566852,5,1.92,"W","ST FRANCIS",47.1689,-68.9608,4710134,6857648
201504,94273,566853,1,4.06,"W","SHAW",46.7487,-68.2357,4644922,6814142
201504,94273,566853,2,.99,"NNW","SHAW",46.7633,-68.1578,4645798,689468
201504,94273,566853,3,1.05,"NW","PARKS",46.7386,-68.0682,4644316,684092
201504,94273,566853,4,1.85,"NE","CROUSEVILLE",46.7652,-68.0679,4645912,684074
201504,94273,566853,5,.77,"NW","WASHBURN",46.7892,-68.1592,4647352,689552
201504,94273,566853,6,4.72,"W","WASHBURN",46.7727,-68.2491,4646362,6814946
201505,94274,566854,1,2.3,"N","NEOSHO RAPIDS",38.403,-95.986,3824180,9559160
201505,94274,566854,2,2.43,"N","NEOSHO RAPIDS",38.405,-95.984,3824300,9559040
201505,94274,570150,1,1.77,"WNW","EMPORIA",38.41,-96.21,3824600,9612600
201505,94274,570151,1,4.33,"ENE","OLPE",38.3,-96.1,3818000,966000
201505,94274,570153,1,.88,"SW","NEOSHO RAPIDS",38.36,-95.99,3821600,9559400
201505,94274,570155,1,.54,"W","OSAGE CITY",38.63,-95.83,3837800,9549800
201505,94274,570156,1,.69,"S","PAULINE",38.96,-95.68,3857600,9540800
201505,94274,570157,1,3.4,"SW","OVERBROOK",38.75,-95.6,3845000,9536000
201505,94274,574332,1,1.75,"ESE","DOVER",38.96,-95.9,3857600,9554000
201505,94275,566859,1,4.88,"N","PUNTA RASSA",26.58,-81.99,2634800,8159400
201505,94275,566860,1,6.71,"W","ST CATHERINE",28.63,-82.24,2837800,8214400
201505,94275,566861,1,2.4,"NNW","GOLDSTEIN",28.06,-82.54,283600,8232400
201505,94275,567152,1,.31,"S","TPA P O KNIGHT ARPT",27.9156,-82.4493,2754936,8226958
201505,94275,567157,1,1.4,"E","DUNEDIN",28.0194,-82.757,281164,8245420
201505,94276,566862,1,8.46,"NNW","SAN CARLOS BAY",26.53,-81.94,2631800,8156400
201505,94276,566863,1,16.27,"ENE","GASPARILLA PASS",26.93,-82.06,2655800,823600
201505,94276,566864,1,16.56,"NE","GASPARILLA PASS",26.96,-82.08,2657600,824800
201505,94276,566865,1,5.89,"W","MIDDLE TAMPA BAY",27.7676,-82.6263,2746056,8237578
201505,94277,566879,1,5,"SE","CEDAR RAPIDS",41.5188,-98.0816,4131128,984896
201505,94277,566879,2,4,"SE","CEDAR RAPIDS",41.5291,-98.0953,4131746,985718
201503,94279,566882,1,.91,"NE","COBBTOWN",32.21,-82.12,3212600,827200
201503,94279,566883,1,4.93,"SW","HUGHLAND",31.98,-82.11,3158800,826600
201503,94279,566884,1,2.38,"SSW","HUGHLAND",32,-82.07,3200,824200
201503,94279,566885,1,4.9,"ESE","BAYVIEW",31.68,-81.65,3140800,8139000
201503,94279,566886,1,8.96,"SE","BAYVIEW",31.62,-81.61,3137200,8136600
201504,94280,566887,1,0,"N","SPARTA",43.93,-90.82,4355800,9049200
